@relation 'SRS 70-weka.filters.unsupervised.attribute.Remove-R19'

@attribute battery_power numeric
@attribute blue {0,1}
@attribute clock_speed numeric
@attribute dual_sim {0,1}
@attribute fc numeric
@attribute four_g {0,1}
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute talk_time numeric
@attribute touch_screen {0,1}
@attribute wifi {0,1}
@attribute price_category {0,1}

@data
510,0,1.7,1,3,0,35,0.8,120,3,6,1228,2509,17,11,1,1,0
1967,0,0.5,0,0,1,46,0.6,199,1,7,1374,1567,15,7,1,0,0
1057,1,2.7,0,3,1,41,0.1,97,4,10,891,2033,16,2,1,0,0
1469,0,1.7,1,11,1,44,0.5,169,2,14,711,1687,15,5,1,1,0
1546,1,1.6,1,2,1,27,0.7,124,2,6,1491,267,12,16,1,0,0
1512,1,1.7,0,12,0,6,0.7,162,7,17,884,2335,15,7,1,1,0
1672,1,1.7,1,1,1,44,0.5,172,8,4,1435,1348,11,7,1,1,0
772,1,1.2,1,7,1,8,0.6,134,7,8,1802,422,7,15,0,0,0
1176,1,2.1,0,2,1,62,0.5,168,2,10,1455,1534,6,17,0,0,0
1949,0,2.6,1,4,0,47,0.3,199,4,7,822,1433,11,20,0,1,0
614,1,0.7,0,4,1,51,0.1,178,7,7,1040,2854,10,12,0,1,0
1549,1,0.5,0,4,0,8,0.4,158,5,7,1514,1998,12,15,1,0,0
603,1,0.7,1,0,1,64,0.2,156,6,0,1968,604,10,8,1,1,0
1296,0,0.9,1,0,1,14,0.5,124,5,3,1272,490,7,4,1,1,0
1248,0,2.4,0,6,1,9,0.4,89,3,8,1686,2454,9,13,1,0,0
1483,1,2.2,0,3,1,53,0.7,169,5,11,651,1744,6,10,0,0,0
1076,1,2.6,0,3,1,38,0.7,119,6,8,915,891,18,9,1,0,0
536,1,1.4,0,0,1,53,0.7,135,3,0,705,1211,15,7,0,1,0
1177,0,0.9,0,1,0,11,1,181,4,7,1923,1887,8,11,1,1,0
774,0,0.5,1,2,1,10,0.5,188,2,9,1731,2944,8,2,1,1,0
1655,1,0.5,1,6,1,4,0.1,105,3,12,1348,673,10,12,0,0,0
1702,1,0.5,1,8,0,2,0.6,185,6,19,1351,435,12,3,1,1,0
790,0,2,1,16,1,11,0.3,87,6,17,730,3169,6,2,0,1,0
1982,1,1.6,0,2,1,12,0.2,80,5,20,593,1824,13,14,1,1,0
1571,0,1.4,0,0,1,19,0.1,100,6,1,1398,666,12,13,1,0,0
1008,0,0.8,0,11,0,61,1,114,3,15,1122,2009,10,11,0,0,0
1206,0,3,1,10,1,30,0.6,127,3,13,1713,1825,7,4,0,1,0
1053,0,2.9,0,7,0,42,0.9,126,6,17,1261,1339,17,14,0,1,0
1923,0,0.5,1,7,0,46,0.5,191,1,10,1759,1489,10,3,1,1,0
1230,1,1.6,0,0,1,48,0.7,111,7,2,1963,1622,18,16,1,1,0
1332,0,0.8,1,2,0,11,0.5,187,2,4,1165,1285,5,9,1,0,0
1086,1,1.7,1,0,1,43,0.2,111,6,1,1150,3285,11,17,1,0,0
1000,0,2.7,0,1,1,58,1,135,5,12,833,862,7,20,0,0,0
586,1,0.6,0,16,1,42,0.3,121,7,17,1118,1869,12,7,1,1,0
826,1,2.4,1,0,1,58,0.3,88,4,1,786,2863,9,18,0,1,0
600,0,0.5,0,0,0,14,0.8,112,5,2,747,1655,18,9,0,0,0
1221,0,2.3,0,7,1,35,0.4,152,7,19,1899,2638,19,14,1,1,0
915,0,1.1,0,6,0,56,0.6,187,8,17,1448,905,19,12,1,0,0
1245,1,0.6,0,2,0,30,0.7,105,5,3,1434,2676,17,7,0,0,0
1163,1,1.9,0,6,0,2,0.9,133,5,20,1076,1568,14,19,0,0,0
922,1,0.7,0,0,1,47,1,157,8,14,1808,1464,17,12,0,1,0
615,1,0.5,1,7,0,58,0.5,130,5,8,1958,1906,14,5,0,0,0
1348,1,2,1,5,0,36,0.3,145,6,6,741,2554,19,12,1,0,0
1387,0,0.5,0,0,1,61,0.5,98,3,0,1151,629,5,11,1,0,0
1310,1,2.3,1,6,0,57,0.9,135,8,9,889,1175,16,8,0,0,0
1571,0,2.9,0,1,0,30,0.9,150,7,3,956,586,10,4,1,1,0
1049,0,0.6,1,8,1,2,0.3,172,6,10,1564,433,10,6,0,0,0
659,0,1.4,1,2,1,3,0.1,85,8,6,657,967,10,14,0,1,0
1973,0,1.6,1,5,1,39,0.8,152,4,6,1181,1993,9,5,0,0,0
969,0,1.8,1,2,1,44,0.6,158,3,7,909,641,9,8,0,1,0
730,0,1.5,0,9,0,9,0.7,122,4,15,1677,2787,10,7,0,1,0
553,0,0.5,1,2,1,23,0.5,119,3,3,1517,2981,7,14,0,0,0
851,0,2.3,1,7,1,54,1,101,2,9,1007,1005,12,14,0,1,0
1989,1,2.9,1,8,0,17,0.1,193,8,15,682,2369,7,18,1,0,0
686,1,0.5,0,11,0,3,0.3,91,6,15,1392,570,7,19,1,0,0
1211,1,1.2,0,0,0,28,0.3,130,2,3,963,2750,6,14,1,0,0
1973,1,2.4,1,6,0,46,0.1,193,4,10,851,639,6,3,0,1,0
1892,1,0.7,0,5,0,47,0.4,110,4,10,1564,2172,17,3,1,1,0
513,0,1.9,0,8,0,27,0.4,174,8,13,710,3400,16,13,1,1,0
1403,1,2.5,1,3,0,62,0.9,90,4,13,1623,921,14,18,0,0,0
1996,0,2.5,0,5,1,51,0.4,122,4,9,1445,2236,8,12,0,1,0
1902,0,0.5,0,10,0,13,0.2,155,4,11,877,940,14,15,1,0,0
989,1,1.8,1,4,1,55,0.7,124,1,12,1069,1737,8,10,0,1,0
1268,1,2.9,0,9,1,42,0.9,182,6,17,912,931,11,20,1,0,0
1549,1,1.5,1,0,1,27,0.4,113,5,7,1162,436,10,11,0,0,0
1438,1,1.8,0,3,0,16,0.6,169,8,7,867,2246,14,15,0,0,0
1062,0,0.5,0,3,1,39,0.9,124,4,4,817,1345,16,11,0,1,0
1597,0,2.3,0,11,0,34,0.4,89,1,14,1667,934,16,9,1,0,0
961,1,1.4,1,0,1,57,0.6,114,8,3,1434,2782,18,7,1,1,0
1800,1,3,0,5,0,53,0.3,87,1,12,1108,656,14,18,0,1,0
1279,1,2.5,0,5,1,7,0.5,105,6,6,1633,1150,7,7,0,0,0
506,0,1.6,0,6,1,41,0.8,159,1,7,1025,2965,13,15,0,0,0
1008,0,2.5,0,3,0,36,1,109,1,14,1972,1083,6,6,0,0,0
1029,1,1.9,1,5,1,5,0.2,171,5,8,956,582,15,4,1,1,0
1180,1,2.5,0,0,1,27,0.1,90,6,1,540,348,7,19,1,1,0
1745,0,2.9,0,0,1,3,0.9,105,3,0,1629,1308,5,2,1,0,0
743,0,0.5,1,0,1,33,0.3,95,2,1,1659,316,19,4,0,0,0
1064,0,2.9,1,1,1,34,0.2,184,6,13,1569,654,16,6,0,0,0
1023,1,2.3,1,5,1,30,0.2,80,8,7,1744,2086,10,19,1,1,0
1844,1,2.3,1,1,0,51,0.7,158,8,3,882,1724,5,14,1,1,0
1303,0,1,1,0,1,15,0.1,138,3,10,1604,2574,12,14,1,1,0
1320,0,0.5,1,7,0,48,0.2,168,5,16,1583,2893,8,9,0,1,0
809,0,0.8,0,10,0,21,0.9,91,7,19,1726,1274,18,3,0,0,0
761,1,0.5,0,9,0,3,0.8,196,7,15,1945,2248,19,15,1,1,0
511,1,0.6,1,12,0,50,0.1,175,3,16,622,1484,9,8,0,0,0
1897,0,3,0,1,1,21,0.5,192,8,2,1935,273,17,3,1,1,0
673,1,1.7,1,3,1,22,0.1,88,1,5,1088,2050,7,17,1,0,0
1457,0,1.9,1,1,1,16,0.3,102,3,10,1287,1440,17,12,0,1,0
1933,0,2.8,1,1,0,16,0.5,154,3,9,1473,838,14,18,1,0,0
1645,1,1.8,0,1,0,21,0.7,123,7,2,1308,783,10,20,0,0,0
1528,1,1.8,1,3,1,55,0.8,129,5,6,1762,1282,11,11,1,1,0
1715,0,1.9,0,4,1,3,0.1,171,5,6,1652,514,7,13,0,0,0
1281,1,2.8,1,3,1,8,0.3,144,4,19,954,1851,8,9,1,0,0
1562,1,0.7,0,0,0,55,0.1,140,8,1,1776,2096,15,3,0,0,0
1678,0,2.1,0,3,1,64,0.9,134,3,11,536,278,19,10,1,0,0
1349,0,2,1,15,0,62,0.3,114,5,16,772,2756,11,4,0,0,0
1987,1,1.9,0,0,0,50,0.7,119,8,18,1925,857,12,6,1,0,0
1828,1,2.1,1,0,0,17,0.9,199,1,1,898,2280,17,4,0,0,0
564,0,3,1,1,0,8,0.7,130,2,3,1737,2227,9,14,0,1,0
721,1,1.3,1,10,0,16,0.9,125,1,18,1862,1713,10,4,1,1,0
793,0,1,1,5,1,30,0.9,133,2,15,1935,2332,17,14,1,1,0
1452,1,0.5,1,1,1,25,0.9,123,6,11,1040,2669,12,13,0,0,0
1454,1,1.6,0,6,1,21,0.2,160,4,10,1100,719,14,10,1,1,0
972,1,1.7,0,0,1,54,0.7,107,3,4,1050,1900,16,19,0,1,0
1923,0,1.3,0,3,0,24,1,86,4,4,1264,2479,9,15,1,0,0
688,1,1.5,0,0,0,2,1,89,3,2,869,391,5,8,1,1,0
771,1,0.5,1,0,1,33,0.1,157,3,17,1247,920,16,10,1,1,0
1975,1,1.5,0,6,1,16,0.9,128,8,11,655,2998,5,13,1,0,0
1264,0,2.9,1,2,1,34,0.2,171,3,3,849,419,7,3,1,1,0
1395,0,1.8,1,0,0,23,0.1,111,3,1,705,2571,11,13,0,1,0
1300,1,0.5,0,5,0,62,0.1,156,6,7,1037,874,15,10,1,0,0
1354,1,0.7,1,3,1,26,0.5,136,4,6,918,2090,5,13,1,0,0
972,1,2.7,1,1,0,5,1,126,4,2,816,3035,12,19,0,1,0
580,1,2.1,1,0,0,24,0.4,135,4,5,898,3565,12,8,0,1,0
1524,1,1.8,1,0,0,10,0.6,174,4,1,550,2678,16,13,0,1,0
803,1,2.1,0,7,0,17,1,198,4,11,1440,2680,7,4,0,1,0
1250,1,1.5,0,14,1,20,0.4,167,5,18,1020,3314,6,6,1,1,0
1930,1,2,0,11,0,16,0.8,186,8,12,1920,1783,17,13,0,1,0
1266,0,2.6,0,1,0,18,0.4,86,7,2,1595,398,16,3,1,1,0
797,1,2.9,1,4,0,38,0.5,90,4,6,1413,590,9,6,1,0,0
1172,0,1.9,0,0,1,27,0.7,164,1,3,1092,1477,12,6,0,0,0
609,1,3,0,15,1,44,0.3,117,1,16,1253,2581,15,15,0,1,0
1093,0,1.9,1,2,1,22,0.3,196,8,14,807,1869,8,4,1,1,0
1330,0,0.5,0,0,0,38,1,183,7,1,1441,1733,9,11,0,1,0
1131,1,0.5,1,11,0,49,0.6,101,5,18,878,1835,19,16,1,0,0
1308,0,1.3,1,8,0,46,0.9,199,1,12,989,488,5,9,1,0,0
1854,0,0.9,1,0,1,33,0.4,195,1,0,718,1675,14,9,0,1,0
1328,1,0.5,0,5,1,27,0.3,144,3,18,1156,2674,7,5,0,1,0
1265,0,0.6,1,4,1,49,0.5,90,1,5,687,1518,16,8,0,1,0
504,1,2.8,1,2,0,54,0.4,163,2,10,1539,2378,17,2,0,0,0
667,0,2.6,1,3,0,8,0.8,185,1,7,1947,2528,11,8,1,0,0
775,0,1,0,3,0,46,0.7,159,2,16,1864,568,17,11,1,1,0
954,1,0.5,0,0,0,50,0.3,134,2,11,1058,438,17,2,0,0,0
609,0,0.5,0,3,0,26,0.3,93,4,4,1948,1866,11,14,1,1,0
1784,0,1.6,0,4,0,41,0.4,164,6,20,1437,2313,14,11,1,0,0
894,0,0.7,0,2,1,58,0.1,123,2,3,747,3305,12,2,0,0,0
1715,0,1.3,0,0,1,12,0.3,94,8,6,1676,1633,15,5,1,1,0
1882,1,1.3,1,8,0,47,0.2,140,2,13,652,2500,17,11,0,1,0
1681,1,2.5,0,2,0,11,0.4,158,2,13,1205,1122,12,16,1,1,0
536,0,2.4,1,12,1,3,0.3,182,7,14,1539,284,12,4,1,0,0
623,1,0.8,0,6,1,26,0.3,197,7,12,1238,1769,10,16,0,0,0
1066,0,0.6,0,2,1,7,0.9,114,7,18,1571,468,19,6,1,0,0
1066,0,3,1,6,1,5,0.5,167,5,7,1504,1044,8,11,0,0,0
740,0,1.8,0,1,0,12,0.2,123,1,11,1147,1105,7,19,1,1,0
586,0,1.4,1,10,1,8,0.5,142,8,14,598,3178,9,10,0,1,0
980,1,0.5,0,0,1,33,0.9,160,6,0,1758,2268,7,4,1,0,0
723,0,0.5,0,0,1,3,0.2,168,4,3,1748,1851,15,16,0,0,0
1713,0,2.5,1,1,0,27,0.9,127,7,3,974,2406,13,20,0,1,0
1179,1,0.5,0,7,1,32,0.3,182,2,12,1451,340,16,16,0,0,0
1872,0,0.5,0,5,1,26,0.5,172,4,10,1088,2273,8,8,0,1,0
576,0,0.8,0,0,1,27,0.1,121,2,4,1518,1519,18,8,0,1,0
1620,0,2.6,1,6,0,5,0.9,186,6,18,1339,1086,18,13,0,0,0
1936,0,1.3,0,2,0,44,0.1,139,3,3,1021,1400,17,3,0,1,0
651,1,0.8,1,2,1,63,0.2,176,5,4,858,2244,14,19,1,0,0
718,0,0.7,1,0,1,21,0.8,88,1,7,830,1754,17,9,0,1,0
1794,1,0.5,1,5,1,55,0.5,86,7,7,627,402,14,14,0,1,0
818,0,0.5,1,2,1,23,0.2,192,5,17,1552,2518,19,3,1,0,0
1100,1,1.6,0,12,0,15,0.1,112,8,14,1344,757,12,16,1,1,0
645,0,1.2,0,6,1,41,0.7,184,8,17,1130,714,18,13,1,0,0
1898,0,1.8,1,3,1,56,0.2,185,7,4,739,2114,10,19,1,1,0
1156,1,1.2,1,0,1,50,0.8,159,2,0,547,470,7,15,1,0,0
718,0,2.8,0,10,0,59,0.8,113,6,13,1387,1824,11,3,1,0,0
609,1,0.5,0,4,1,10,0.1,81,6,6,1524,1905,16,18,1,1,0
855,1,0.5,0,2,1,59,0.5,159,2,3,1196,1875,16,8,1,1,0
1820,1,1.4,0,5,0,51,0.9,163,7,10,1884,2481,11,11,0,0,0
842,1,1.8,1,4,0,57,1,124,3,10,730,1903,8,14,1,0,0
1339,1,2.3,1,0,0,40,0.1,123,2,1,1269,2382,6,7,0,1,0
1696,0,1.7,0,1,0,13,0.9,97,3,2,772,523,5,4,1,1,0
502,0,0.8,0,7,0,52,1,82,6,8,1159,2666,5,20,1,0,0
962,0,1,1,14,0,2,0.9,125,1,20,1916,1491,16,14,0,0,0
854,0,1,0,5,1,17,0.9,101,4,9,1148,3115,7,2,0,0,0
1290,0,0.5,0,0,0,3,0.1,143,6,4,1109,1214,9,15,1,1,0
1884,0,1,1,3,0,24,0.5,149,6,4,1179,1396,15,9,1,1,0
742,1,0.5,0,0,1,36,0.7,139,3,1,1288,292,8,6,1,1,0
999,0,1.7,0,6,0,49,0.6,132,1,17,1970,1598,7,8,1,0,0
1659,1,2.5,0,2,0,41,0.1,88,7,18,1515,545,12,9,1,1,0
1371,0,0.5,0,4,0,52,0.5,167,4,19,663,3034,13,8,0,0,0
1821,1,1.2,0,13,1,44,0.6,141,2,14,1212,1411,8,15,1,0,0
1541,1,2.8,1,10,1,28,0.2,165,5,15,1052,1108,12,7,0,1,0
1681,1,2.5,1,6,0,18,0.3,167,1,7,1005,2265,5,20,1,1,0
802,0,0.5,1,3,0,43,0.6,153,5,6,734,3063,17,4,1,0,0
1559,1,1.3,1,10,1,10,0.3,114,8,17,681,2203,7,15,1,1,0
1330,1,1.8,1,1,0,40,0.5,177,1,5,892,2678,9,14,1,1,0
1254,0,1.7,0,0,1,45,0.4,146,3,3,1956,606,7,2,1,1,0
843,1,0.5,0,1,1,56,0.1,147,5,17,800,2341,10,20,1,1,0
867,0,1.4,1,0,1,4,0.7,135,6,1,1974,790,13,3,1,0,0
560,1,2,1,6,1,57,0.3,81,3,12,1327,2167,11,7,0,1,0
967,1,1.6,0,4,0,25,0.6,92,8,9,1642,3076,7,18,1,1,0
1796,0,1.6,1,5,0,7,0.1,101,4,6,798,1642,9,3,1,1,0
583,1,0.9,1,1,0,51,0.9,88,8,2,1794,1799,16,7,1,0,0
1143,0,1.2,1,1,1,22,1,125,3,6,1724,1214,12,16,1,0,0
553,0,2.4,1,1,1,8,0.5,121,7,3,902,1204,11,8,1,1,0
659,0,2.7,0,6,1,6,0.5,110,3,7,1929,2044,15,2,0,1,0
1158,0,0.7,1,1,1,29,0.7,123,2,20,1796,1542,17,15,0,1,0
879,0,1.5,1,0,1,21,0.8,187,4,2,1038,2927,14,11,0,1,0
1630,1,2.8,1,0,1,32,0.9,80,6,1,1726,1751,12,20,0,1,0
935,1,0.5,1,3,1,58,0.1,155,5,12,1087,2473,10,9,0,1,0
1469,0,0.5,0,3,1,58,0.5,150,7,8,1850,1571,17,2,0,0,0
605,0,1,0,8,1,9,0.1,142,3,16,1026,392,15,4,0,0,0
805,1,1.7,1,0,1,58,0.9,168,3,10,1544,3397,7,2,0,0,0
591,0,2.1,1,18,1,16,0.5,196,7,20,1726,704,14,4,1,1,0
625,1,1.2,1,5,1,10,0.2,183,4,8,842,3323,9,7,1,1,0
1995,1,0.5,0,6,0,26,0.2,129,1,15,1104,1322,15,7,1,1,0
578,1,0.5,0,9,1,62,0.3,170,5,13,1134,2977,15,5,1,1,0
911,1,2.9,0,0,0,46,0.1,181,5,1,670,363,9,17,1,0,0
1426,1,2.5,0,2,1,55,0.4,109,1,7,1032,2562,5,3,0,0,0
1083,1,2,0,3,0,41,0.7,158,5,5,1164,1543,18,10,0,1,0
825,1,1.5,0,11,0,38,0.4,94,3,18,783,716,11,14,1,0,0
1541,1,1.5,1,6,1,5,0.5,109,4,10,1656,1795,7,4,1,1,0
1671,0,0.5,1,13,0,5,0.9,179,8,18,1263,815,16,10,1,1,0
1061,1,2.1,0,3,1,52,0.1,109,7,4,1330,999,16,9,1,0,0
584,1,1.8,0,0,1,19,0.3,168,3,0,1622,465,12,4,1,0,0
1905,1,0.5,0,3,1,6,0.5,151,1,5,898,1545,9,10,1,0,0
995,0,1.3,1,1,0,10,0.1,104,4,3,1889,609,11,5,0,1,0
637,1,0.8,1,2,0,28,0.6,194,4,6,1289,2725,15,7,0,0,0
1902,0,2.8,1,6,0,50,0.8,124,8,9,1393,343,11,18,1,0,0
627,0,1.8,0,2,0,20,0.8,142,3,8,507,896,17,14,0,0,0
1642,0,0.5,1,16,1,8,0.3,171,6,17,873,2984,13,17,0,1,0
1730,0,2,1,0,1,20,0.1,143,4,10,1023,1595,14,12,1,0,0
1899,1,0.6,0,0,0,26,0.1,151,2,0,814,336,13,4,0,1,0
1977,1,2,1,7,1,54,1,171,7,18,1242,1971,18,14,1,0,0
1139,1,0.9,1,6,1,58,0.5,161,2,11,999,1850,9,8,0,0,0
1231,0,1.2,1,5,0,54,0.8,185,3,10,1184,1762,5,6,1,0,0
1826,1,0.5,1,5,1,49,0.6,172,8,6,1633,1612,17,17,1,0,0
1089,1,0.9,1,12,1,2,0.7,145,5,15,1259,2765,13,10,0,1,0
1482,0,0.5,0,2,0,48,0.2,142,7,10,642,2971,12,12,1,1,0
1117,1,0.6,1,0,0,31,0.2,146,2,7,1627,2003,8,14,1,1,0
1944,1,0.5,0,5,1,36,0.1,197,6,18,1970,584,17,13,1,0,0
531,1,0.5,1,0,1,12,0.5,121,4,3,1657,2331,18,20,0,1,0
1068,0,0.7,1,9,0,51,0.5,124,4,15,1910,550,12,6,1,0,0
1414,1,2.2,1,0,1,49,0.5,101,4,1,887,2290,13,12,1,0,0
1496,1,1.9,1,13,0,38,0.1,126,4,14,506,1927,17,6,0,1,0
1219,0,1,1,0,0,17,0.7,196,5,4,1022,705,11,6,1,1,0
1581,1,1,0,9,0,41,0.4,172,4,19,850,1384,19,2,1,1,0
1129,1,2.8,1,0,0,49,0.5,185,2,2,1079,1857,8,5,1,1,0
1272,1,2.5,1,0,0,22,0.9,133,6,8,669,2235,19,4,0,0,0
1177,0,0.9,0,1,1,29,0.4,191,2,8,882,311,18,19,0,0,0
1935,0,0.5,0,0,1,29,0.6,124,5,9,860,455,9,6,0,1,0
919,0,0.5,1,11,0,13,0.3,159,1,15,570,1028,8,17,0,0,0
1589,0,2.6,0,9,0,46,0.4,84,3,16,940,2373,11,20,1,0,0
1229,0,0.5,1,15,0,14,0.8,191,2,16,1878,1667,17,17,0,1,0
1020,0,1.5,0,13,1,7,0.7,96,3,18,1613,1142,13,8,0,1,0
1949,1,1.4,0,7,0,57,0.3,145,7,11,1178,356,5,19,0,0,0
1777,0,2.2,1,0,0,15,0.2,100,4,7,874,1552,10,10,1,0,0
1396,0,1.5,1,0,1,44,0.1,118,6,1,1843,1386,7,8,1,1,0
983,0,0.6,1,0,1,45,0.1,130,4,11,1205,2052,5,6,0,1,0
1715,0,2.6,1,9,1,15,0.6,120,6,20,1849,1249,16,4,1,0,0
1122,0,0.5,0,0,1,40,0.3,156,7,14,1163,1456,9,20,1,0,0
569,0,0.6,1,2,0,39,0.1,184,8,9,739,2811,7,7,0,1,0
722,0,1.1,0,12,0,12,1,93,6,20,1371,2359,13,3,0,0,0
1104,0,1.7,0,1,1,60,0.4,199,2,13,1413,1229,6,3,1,1,0
1760,0,1.4,1,5,0,63,0.8,127,8,19,1383,2053,19,16,1,0,0
1185,0,1.9,0,0,0,31,0.4,152,8,7,1642,2447,16,3,1,1,0
648,0,1.9,1,4,0,8,1,91,5,19,1997,2991,8,4,0,1,0
1484,0,3,0,3,0,12,0.6,134,3,5,969,1457,14,20,1,0,0
1874,1,0.6,0,1,0,19,0.8,192,2,9,1418,1218,15,17,1,0,0
728,0,1.7,1,0,1,5,0.6,101,2,20,775,834,16,5,1,0,0
589,1,0.5,0,1,1,59,0.7,146,8,4,1858,362,16,6,1,1,0
1699,1,0.5,0,16,0,21,0.1,156,4,20,1099,1181,16,18,1,0,0
787,1,0.5,0,15,0,11,0.6,93,1,16,1423,2934,8,14,0,1,0
757,1,0.9,1,4,0,64,0.5,157,7,5,819,3433,6,10,1,0,0
1731,1,2.3,1,18,0,60,0.5,171,4,20,1039,1220,9,20,1,0,0
586,0,2.8,0,2,0,15,0.2,83,3,11,854,2592,12,3,0,0,0
1709,1,0.8,0,8,1,58,0.8,136,2,10,1292,1781,18,17,0,0,0
1044,1,2.8,1,7,0,33,0.6,129,4,13,1262,1816,17,15,0,1,0
1811,1,2.5,0,4,1,5,0.6,98,4,16,568,2700,13,8,1,1,0
1623,1,1.2,0,6,1,61,0.9,120,7,12,1832,1510,12,17,1,0,0
1584,1,1.3,0,6,0,41,0.6,135,4,15,1291,1561,10,17,0,1,0
1382,1,0.5,0,7,1,13,0.3,199,2,18,719,2073,16,9,0,1,0
1052,0,0.9,0,1,0,6,0.8,195,4,16,1839,552,6,11,0,1,0
1070,1,3,0,9,0,19,0.8,160,7,16,1614,2647,14,20,1,0,0
1809,1,1.7,0,3,1,59,0.1,174,3,4,721,2324,10,16,0,1,0
1763,0,0.5,1,12,0,10,0.2,184,3,19,1893,792,17,13,0,1,0
955,1,0.5,0,2,0,2,0.6,155,4,10,1254,1974,14,18,1,0,0
1397,0,2.4,1,5,1,3,0.2,121,3,15,1658,1378,18,4,1,1,0
1859,0,0.5,1,3,0,22,0.7,164,1,7,1654,1067,17,10,0,0,0
1128,1,0.5,1,6,0,33,0.6,147,8,7,1226,1440,17,19,0,0,0
1067,1,1.7,1,0,0,58,0.5,135,7,0,681,706,12,16,1,0,0
1195,1,1.1,1,2,1,8,0.9,80,6,6,1001,643,14,19,0,0,0
880,0,0.5,1,1,0,44,0.5,172,8,15,1302,3132,8,6,1,1,0
1310,0,2.3,1,3,0,15,0.2,150,5,11,970,2518,18,5,1,1,0
803,0,0.8,1,0,0,18,0.3,106,4,1,935,2801,18,12,1,0,0
1963,1,1,0,16,1,34,0.1,157,2,17,1813,714,18,2,0,1,0
714,1,0.5,0,1,0,30,0.3,145,4,2,1527,2302,12,10,1,1,0
594,1,2.6,0,1,0,27,0.1,196,5,2,528,708,17,17,1,1,0
720,1,0.9,1,12,1,14,0.8,165,4,14,1234,1086,14,3,1,0,0
563,0,2,1,3,0,47,0.3,115,7,12,684,3012,14,15,0,0,0
948,0,1.5,1,6,0,18,0.3,119,4,7,1728,2926,17,9,1,1,0
1782,1,2.8,1,6,1,58,0.8,157,1,13,999,2405,15,16,0,1,0
508,0,1.6,1,0,0,9,0.4,162,6,2,1920,2616,18,10,1,1,0
832,0,0.7,1,2,1,39,0.7,103,4,3,1504,1799,5,11,0,1,0
775,1,2.6,0,0,0,30,0.4,189,7,10,1510,2523,17,9,0,1,0
1540,0,0.7,1,0,1,29,0.1,157,7,1,831,1161,11,5,0,0,0
1562,1,1.2,1,0,1,52,0.1,105,7,9,728,2829,13,3,1,1,0
507,1,0.5,1,1,0,32,0.5,141,7,11,1398,1702,17,5,1,1,0
835,0,0.8,1,2,1,42,0.8,128,5,18,1378,2583,15,13,1,1,0
1442,0,0.6,1,1,0,27,0.4,127,5,8,642,991,14,7,0,0,0
1674,0,2.8,1,0,1,52,0.2,89,3,7,1649,2030,7,6,0,0,0
1130,1,0.5,1,1,1,29,0.7,130,1,14,1327,432,6,10,1,1,0
1329,1,1,0,1,0,52,0.9,181,6,2,1458,1228,8,6,0,1,0
579,1,2.5,0,3,0,7,1,89,8,10,1517,2908,12,11,0,1,0
878,1,1.3,0,13,1,31,0.5,153,4,18,618,3497,9,11,1,0,0
1030,1,0.5,0,4,1,37,0.7,147,1,8,551,2800,8,12,0,1,0
1426,0,1.6,0,4,1,12,0.7,174,5,16,1694,1277,14,5,0,0,0
965,1,1.4,0,1,0,13,0.9,197,8,2,1275,2343,17,15,0,0,0
543,0,0.5,0,0,0,57,0.7,192,5,4,984,2413,17,15,0,0,0
1566,1,0.5,1,0,0,20,0.5,126,2,0,1930,659,14,13,1,1,0
569,1,0.5,1,10,1,4,0.8,170,3,19,1159,2351,8,10,1,0,0
662,0,0.5,0,5,0,20,0.8,138,1,10,1224,2125,17,15,1,1,0
1207,0,0.5,0,0,0,58,0.3,112,8,0,681,503,7,5,1,0,0
1695,0,0.5,1,6,1,46,0.7,200,3,9,1898,446,16,15,1,1,0
1670,1,1.6,1,0,0,47,0.8,139,8,15,1886,876,16,5,1,0,0
1839,1,1.2,0,9,1,54,0.5,200,7,11,1493,927,19,18,0,1,0
1254,1,1.2,0,2,1,27,0.2,134,2,10,1372,817,14,16,1,1,0
1166,0,2,0,3,1,25,0.8,198,5,4,1203,2488,13,15,0,0,0
1170,1,1.2,0,4,0,30,0.4,83,8,15,1722,1073,6,8,1,0,0
1759,1,1.4,0,10,1,15,0.4,101,4,13,1163,2107,18,16,1,0,0
1638,0,1,0,6,0,2,0.2,189,1,11,563,2299,19,9,1,1,0
991,0,2,0,2,1,12,0.3,158,5,6,1678,2014,11,10,0,0,0
1417,1,2.7,0,2,1,56,0.9,114,6,4,1649,590,11,6,0,1,0
1993,1,0.5,0,10,1,27,0.3,147,8,11,510,2437,14,9,0,0,0
502,0,1.5,1,7,0,37,0.2,199,2,12,1810,1649,6,14,1,0,0
1496,1,2,1,4,0,42,0.5,182,5,5,741,854,16,7,1,1,0
1310,1,1.1,1,13,0,7,1,194,5,14,513,3182,8,5,1,0,0
1544,0,2.3,0,12,1,45,0.1,113,8,20,857,1300,8,18,1,0,0
1318,0,1.9,1,0,1,11,0.8,188,2,15,1591,1780,12,2,0,0,0
764,1,1.2,1,1,0,13,1,152,8,2,511,3148,18,6,1,0,0
1204,1,2.6,0,0,0,10,0.3,199,7,3,1482,1724,11,19,0,0,0
1617,0,1.5,0,1,1,63,0.7,111,2,10,1079,2754,19,8,1,1,0
