@relation 'mobile_price_replacedwQuestionMark-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12,16'

@attribute battery_power numeric
@attribute blue {0,1}
@attribute clock_speed numeric
@attribute dual_sim {0,1}
@attribute fc numeric
@attribute four_g {0,1}
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute talk_time numeric
@attribute touch_screen {0,1}
@attribute wifi {0,1}
@attribute price_category {0,1}

@data
543,1,0.5,1,4,1,60,0.7,132,5,7,1031,933,14,5,1,0,0
1762,1,2.7,1,13,1,25,0.9,189,1,14,527,1896,14,20,1,1,0
1112,1,0.5,1,1,0,53,0.6,121,4,16,739,3655,7,20,1,0,1
709,1,2,1,0,0,35,0.1,136,1,0,1596,1973,12,16,1,1,0
1315,1,2.6,0,7,0,64,0.8,128,7,16,575,3278,6,13,0,0,0
1762,1,2.5,0,10,1,15,0.3,107,8,11,1364,2183,8,11,1,0,0
1462,1,1.7,1,1,0,25,0.2,182,7,18,1478,824,15,13,0,1,0
571,0,1.6,1,8,0,35,0.2,186,7,20,1282,2598,13,8,1,0,0
666,1,0.5,1,7,1,54,0.4,81,3,13,1353,1254,15,9,1,1,0
1994,0,1.5,1,2,1,7,0.5,146,8,7,1435,3622,7,20,0,1,1
1583,1,2.1,1,11,0,14,0.7,148,7,16,1651,1704,17,2,0,1,0
1778,0,1.4,1,3,1,45,1,132,4,17,516,1624,15,9,1,0,0
1926,1,1.1,0,13,1,50,0.2,179,6,17,1000,3809,17,17,1,0,1
966,1,0.6,0,9,1,50,0.2,117,4,10,1754,2574,10,5,0,1,0
568,0,2,0,1,0,36,0.3,179,3,4,1703,950,17,9,0,0,0
1897,0,3,0,1,1,21,0.5,192,8,2,1935,273,17,3,1,1,0
1695,0,0.5,1,6,1,46,0.7,200,3,9,1898,446,16,15,1,1,0
1623,1,1.2,0,6,1,61,0.9,120,7,12,1832,1510,12,17,1,0,0
914,1,0.5,0,0,1,26,0.7,147,4,0,721,1122,12,2,1,1,0
1721,1,0.5,1,4,1,33,0.5,128,4,5,1048,707,19,5,1,1,0
890,1,2.2,1,4,0,44,0.5,198,8,13,1873,751,7,3,0,0,0
600,0,0.5,0,1,0,48,0.8,191,3,7,1465,3393,12,8,0,0,0
1677,0,1.8,1,4,0,11,0.7,124,6,8,1477,3771,15,12,0,0,1
723,0,0.5,0,0,1,3,0.2,168,4,3,1748,1851,15,16,0,0,0
638,0,1.7,1,11,0,27,0.5,102,4,17,1383,2735,7,9,1,0,0
852,0,1,1,4,1,62,0.7,104,7,13,1159,2253,17,7,1,0,0
1979,1,1.6,1,0,0,32,0.2,165,7,1,1630,452,13,14,1,0,0
710,1,0.5,0,6,0,32,0.8,151,5,9,857,1419,12,18,1,0,0
1034,0,2.6,1,2,1,45,0.3,190,3,4,1293,969,15,7,0,0,0
600,0,2.5,1,8,1,22,0.1,145,1,11,1162,3441,19,5,0,0,0
1027,0,0.5,0,2,1,64,0.9,103,2,7,1747,3786,17,12,0,0,1
1260,0,0.6,0,5,1,13,1,106,6,6,736,2710,13,8,1,0,0
1793,0,1.8,1,10,0,12,0.5,169,6,17,1418,3533,16,15,1,1,1
675,0,2.3,0,10,0,60,0.9,144,5,15,757,1735,7,13,0,1,0
658,1,2.7,0,0,1,12,0.9,103,7,3,1750,3587,14,20,0,0,1
1694,1,0.6,0,0,1,34,0.3,102,7,7,549,2298,17,2,1,0,0
804,1,0.8,1,12,1,41,0.9,89,1,13,818,2027,11,11,0,0,0
1713,0,2.5,1,1,0,27,0.9,127,7,3,974,2406,13,20,0,1,0
706,0,0.5,0,13,1,31,0.1,108,3,19,938,2419,8,4,0,1,0
1362,0,0.5,0,3,0,25,0.8,131,7,9,1505,995,7,18,1,1,0
1527,0,2.7,0,10,1,60,0.1,154,5,14,1116,2078,5,11,1,1,0
768,0,0.5,1,0,0,19,0.9,159,2,1,991,1145,19,7,0,1,0
1314,0,2.9,1,8,1,41,0.1,155,4,12,577,626,10,4,1,1,0
705,1,0.5,0,5,1,57,0.9,155,6,9,1374,1509,15,18,1,1,0
1403,0,2.7,0,2,1,26,0.1,164,5,3,1251,3371,13,9,0,1,1
1486,0,2.6,0,7,0,52,0.1,85,4,15,1747,297,13,15,1,0,0
781,0,1.1,0,2,0,38,0.4,198,5,7,1674,3508,13,5,0,1,1
986,1,1.5,0,1,1,23,0.8,183,8,3,800,2385,16,19,0,0,0
1310,0,1.4,0,0,0,33,0.4,105,1,14,1016,1301,13,19,0,1,0
560,1,2,1,6,1,57,0.3,81,3,12,1327,2167,11,7,0,1,0
1348,0,1.3,0,0,0,43,0.4,116,5,6,501,3914,10,8,0,1,1
1567,0,0.5,1,3,0,22,0.5,119,6,6,1621,2312,9,18,0,0,0
1940,1,0.9,1,4,0,17,0.7,93,5,7,858,2297,14,8,1,0,0
1979,1,2.9,1,0,1,19,1,176,3,9,1532,411,8,2,1,1,0
561,1,2.1,1,7,1,2,0.1,193,3,13,1294,665,10,4,1,0,0
1717,1,1.3,0,1,0,62,0.7,130,1,3,810,3226,6,5,1,0,1
535,0,1.5,0,1,1,48,0.7,113,1,4,811,740,11,18,1,0,0
1413,0,0.5,1,4,1,39,0.1,185,5,12,1318,3878,19,4,0,0,1
1358,0,2.5,1,0,0,20,0.6,135,7,0,1655,3406,5,11,0,1,1
1519,0,2.9,0,2,0,30,0.7,112,7,8,1702,2440,9,10,1,1,0
1254,0,1.2,1,2,0,50,0.7,108,5,6,1013,3959,10,17,1,0,1
1591,1,2.2,0,3,1,49,0.4,154,6,7,1883,3703,17,20,1,0,1
977,1,2.8,1,2,0,35,0.6,165,2,15,1862,3714,19,10,1,1,1
1640,1,0.7,0,10,1,21,0.8,169,7,14,1301,337,16,5,1,0,0
663,0,0.8,1,0,0,25,0.6,183,2,1,1605,3176,6,2,0,1,0
1744,1,1,0,1,1,20,0.5,112,8,3,718,1205,18,14,0,0,0
1624,0,1.6,1,8,0,28,0.4,150,2,10,699,2473,16,2,0,0,0
1108,1,1.3,1,14,1,2,0.3,169,7,20,1742,1229,5,4,1,0,0
1188,1,1.4,1,0,1,9,0.6,114,2,0,1558,2896,12,16,0,1,1
817,0,1.3,0,0,0,11,0.5,144,3,11,766,2039,11,19,1,0,0
863,0,1.6,1,5,1,6,0.7,133,4,13,1799,520,10,18,0,1,0
1397,0,2.4,1,5,1,3,0.2,121,3,15,1658,1378,18,4,1,1,0
1108,0,1,0,3,0,49,0.7,140,5,12,1666,3254,12,16,0,0,1
1068,0,2,1,1,1,37,0.9,184,7,13,1998,1803,5,7,0,0,0
1702,1,2.3,0,12,1,52,0.5,145,2,15,1491,2501,16,4,0,0,1
808,0,0.5,1,0,0,8,0.1,192,4,1,1891,3762,15,12,0,1,1
1156,0,0.5,0,6,0,61,0.1,89,7,9,1262,1796,16,13,1,1,0
1271,0,0.5,1,2,0,54,0.1,159,8,3,650,990,14,6,1,1,0
696,0,0.5,0,6,0,51,0.3,197,3,8,907,2630,18,9,0,1,0
1981,1,1.9,1,13,0,45,0.3,175,6,18,1234,1380,10,13,1,0,0
614,0,1.7,1,0,1,58,0.2,128,7,2,519,3487,15,11,1,1,0
1590,0,0.6,1,0,0,7,0.3,122,3,17,1595,1201,12,18,1,1,0
1945,0,1.6,0,4,0,21,0.7,113,3,10,895,3015,6,15,0,0,1
1135,1,2.8,1,9,0,43,0.4,158,1,11,1589,3204,18,6,0,0,1
1049,0,0.6,1,8,1,2,0.3,172,6,10,1564,433,10,6,0,0,0
1807,1,2.1,0,2,0,49,0.8,125,1,10,1384,1906,17,13,1,1,0
984,1,0.5,0,13,1,42,0.8,98,7,17,1611,898,16,13,1,0,0
720,1,1.4,1,0,1,61,0.6,96,7,8,1733,2799,5,15,0,1,1
1536,0,0.8,0,12,0,13,0.3,105,7,20,1634,2020,6,16,1,0,0
771,1,0.5,0,3,0,25,1,86,4,6,922,770,12,20,1,0,0
503,0,2.5,0,3,0,57,0.6,185,6,11,1291,305,11,16,0,1,0
675,0,2.4,0,1,0,42,0.6,187,7,2,874,2953,9,13,1,0,0
1936,1,1.9,1,13,1,34,0.2,182,7,14,1089,1671,6,9,0,1,0
1303,0,1,1,0,1,15,0.1,138,3,10,1604,2574,12,14,1,1,0
1004,1,2.9,1,0,0,35,0.2,141,6,9,1162,3772,17,18,1,1,1
1972,0,1.2,1,0,0,37,0.7,102,2,1,1648,2870,16,17,0,0,1
1822,0,1.2,0,0,0,8,0.2,195,6,0,910,2577,9,8,1,0,0
1159,1,2.8,0,5,1,18,0.5,83,1,7,723,2246,8,3,1,0,0
1782,1,2.8,1,6,1,58,0.8,157,1,13,999,2405,15,16,0,1,0
894,0,2.1,1,16,0,16,0.7,168,8,20,1300,3377,5,6,1,1,0
1884,0,2.1,1,7,1,43,0.8,185,1,18,819,3619,14,7,1,1,1
1648,1,0.5,0,1,1,17,0.9,142,2,3,1238,1184,6,2,0,1,0
798,0,2.4,0,5,0,4,0.2,96,3,9,643,2965,15,14,1,0,0
802,1,2.4,1,1,0,45,0.8,157,3,9,1633,3713,8,8,0,0,1
1276,1,2.9,1,2,0,53,0.3,130,2,3,735,3798,19,8,1,1,1
1331,1,1.6,0,0,0,16,0.5,165,2,7,1226,1026,13,20,0,1,0
1620,0,2.6,1,6,0,5,0.9,186,6,18,1339,1086,18,13,0,0,0
1996,0,2.5,0,5,1,51,0.4,122,4,9,1445,2236,8,12,0,1,0
1092,0,2.7,1,8,0,45,0.8,185,1,10,1424,1303,12,20,1,1,0
1018,1,0.7,1,7,0,63,0.1,155,5,18,883,3048,10,2,0,1,0
545,0,0.5,0,0,1,11,0.3,131,3,1,1452,616,15,19,1,1,0
554,1,1.3,0,0,0,12,0.1,105,6,10,806,3764,10,4,1,1,0
1264,0,2.9,1,2,1,34,0.2,171,3,3,849,419,7,3,1,1,0
1030,0,1.6,1,3,1,58,0.2,138,6,20,1812,2858,6,18,1,1,1
1432,1,1.7,1,6,1,39,0.3,164,4,18,947,504,14,10,1,0,0
558,1,2.8,0,1,1,49,0.8,142,5,4,1605,392,10,8,1,1,0
829,0,0.5,0,0,0,56,0.6,129,7,1,1916,820,12,11,0,1,0
1741,1,1.8,0,0,0,14,0.7,143,8,0,1895,3387,11,3,0,0,1
1849,1,2.3,0,7,1,15,0.4,144,5,19,1123,3447,14,19,0,1,1
733,0,2.1,0,5,1,7,0.2,174,7,10,1409,1403,15,2,1,0,0
1872,1,0.9,1,0,0,16,0.5,80,2,2,1484,2295,15,16,0,1,0
1853,0,0.5,1,1,0,27,0.3,197,6,13,1005,1973,10,8,0,1,0
1149,1,2.2,0,4,0,30,0.2,106,6,5,1675,3755,17,8,0,0,1
891,0,0.5,1,9,1,25,0.3,196,2,19,1724,2073,7,10,0,1,0
1911,1,2,0,7,1,64,0.6,163,8,8,1958,3872,9,11,1,0,1
550,1,0.5,0,16,1,23,0.1,145,2,17,1930,302,18,8,0,0,0
576,0,0.8,0,0,1,27,0.1,121,2,4,1518,1519,18,8,0,1,0
1760,0,1.9,0,1,1,50,0.8,198,1,2,1704,2549,10,4,1,0,0
969,0,2.4,0,0,0,45,0.3,124,7,0,589,404,18,19,0,1,0
1160,0,1.1,0,1,1,63,0.7,166,3,2,859,595,18,15,0,1,0
827,0,1.1,1,2,1,18,0.9,160,2,16,821,1663,14,17,1,1,0
1786,0,0.5,0,9,1,58,0.7,161,7,10,1671,2764,9,7,1,1,1
774,1,0.6,1,2,1,8,0.4,136,1,4,1865,2614,7,14,1,1,0
819,1,2.5,1,0,1,11,0.2,83,8,1,822,1094,10,15,0,0,0
1042,0,2.2,0,15,1,11,0.6,139,5,16,1018,2826,18,2,0,0,0
1368,0,3,1,10,0,50,0.2,97,7,18,829,2496,13,5,1,1,0
1592,0,2.1,0,6,1,50,0.1,181,2,17,522,2103,19,7,0,0,0
1067,0,1.8,1,11,0,14,0.2,146,1,15,1009,966,5,13,0,1,0
1892,1,0.7,0,5,0,47,0.4,110,4,10,1564,2172,17,3,1,1,0
915,0,1.1,0,6,0,56,0.6,187,8,17,1448,905,19,12,1,0,0
774,1,2.8,0,7,1,55,0.9,124,3,18,896,3916,8,12,1,0,1
1848,1,1.4,1,2,1,42,0.7,179,2,10,605,3902,11,3,0,1,1
1501,0,1.1,0,12,1,2,0.2,187,1,15,1056,2487,13,16,1,1,0
1614,0,1.9,0,8,1,55,0.3,188,3,17,1330,3914,17,13,0,0,1
911,1,2.9,0,0,0,46,0.1,181,5,1,670,363,9,17,1,0,0
1520,0,0.5,0,1,1,24,0.7,199,5,8,1909,3233,13,4,0,1,1
1647,0,1.4,1,3,1,38,0.3,102,6,15,1185,2532,16,15,0,1,0
1347,0,0.9,1,8,1,53,0.8,108,6,15,1008,3836,15,14,0,1,1
967,1,1.6,0,4,0,25,0.6,92,8,9,1642,3076,7,18,1,1,0
1442,0,2.2,0,0,1,56,0.7,145,5,3,1668,1513,11,7,1,0,0
1204,1,2.6,0,0,0,10,0.3,199,7,3,1482,1724,11,19,0,0,0
1320,0,2.1,1,0,1,41,0.6,144,7,2,1229,542,11,14,1,0,0
1800,1,0.7,0,2,1,8,0.4,100,7,6,823,3481,10,8,0,1,1
1567,0,2.1,1,3,0,22,0.8,153,3,19,1326,3991,15,10,0,0,1
1439,0,0.9,0,12,1,20,0.8,147,1,17,932,1790,19,15,0,1,0
1422,0,1,0,15,0,3,0.1,112,1,17,926,509,19,3,1,1,0
1591,1,2.2,1,4,1,52,1,161,3,16,1641,282,10,14,1,1,0
880,0,1.7,0,2,0,6,0.6,198,4,19,660,3006,6,3,0,0,0
1929,1,0.5,1,0,1,19,1,163,6,2,1051,1913,12,6,1,0,0
1642,1,1.6,1,0,0,5,0.4,102,5,2,1889,1333,18,2,0,1,0
1511,0,2.5,1,3,0,21,0.2,114,3,18,1982,3746,10,5,0,0,1
1312,0,1.3,0,5,1,10,0.6,163,2,9,893,3941,6,13,1,1,1
1852,0,1.4,0,4,1,10,0.7,196,1,18,1163,3970,13,11,0,1,1
972,1,1.3,0,8,0,44,0.7,82,7,10,589,3925,7,7,1,0,1
691,1,2.7,1,4,1,33,0.9,108,4,8,962,424,5,15,1,1,0
807,0,0.5,0,9,0,8,0.3,158,5,20,697,1284,17,2,1,1,0
1113,0,0.6,1,0,0,25,0.3,145,1,10,1312,277,11,12,0,1,0
721,1,1.3,1,10,0,16,0.9,125,1,18,1862,1713,10,4,1,1,0
1188,1,1.5,1,0,0,54,0.3,198,6,2,1469,485,12,7,1,0,0
1512,1,0.5,0,1,0,52,0.1,131,1,14,952,3002,6,7,0,1,0
805,1,0.7,0,0,0,64,0.1,97,4,14,704,418,11,17,1,1,0
918,0,0.9,1,1,0,8,0.1,123,7,5,671,1652,17,14,1,0,0
1320,0,0.5,1,7,0,48,0.2,168,5,16,1583,2893,8,9,0,1,0
1236,0,0.9,1,2,1,57,0.1,188,1,14,809,1406,14,20,0,1,0
1387,0,0.5,0,0,1,61,0.5,98,3,0,1151,629,5,11,1,0,0
1883,1,2.7,1,6,1,30,0.5,95,2,10,791,3724,16,20,1,1,1
839,0,2,1,0,0,14,0.4,175,7,3,1391,3835,15,11,0,0,1
1593,1,1,0,0,1,52,0.7,130,8,0,1336,1354,15,13,1,1,0
1722,1,1,0,7,0,25,0.8,88,6,19,1638,2376,5,19,0,1,1
1954,0,0.6,1,8,0,7,0.9,126,3,9,690,3438,17,13,0,0,1
1788,1,0.5,1,15,1,2,0.3,150,6,20,1073,2655,12,4,0,1,0
1628,0,0.5,0,5,1,33,0.9,101,6,8,643,3361,16,13,0,0,1
1965,0,0.5,0,6,1,4,1,84,7,9,1660,3535,17,16,1,1,1
833,1,2.2,0,4,0,27,0.9,124,1,6,1395,2150,9,7,1,1,0
571,0,0.6,0,1,1,43,0.5,141,3,8,783,2587,7,18,0,0,0
1808,1,0.5,1,1,0,31,0.5,92,2,16,1208,2736,9,8,0,1,1
1860,0,0.5,1,2,1,55,0.7,83,6,3,799,676,15,4,0,1,0
1368,1,1.6,1,4,0,9,0.1,115,7,7,1145,2941,13,17,1,0,1
1161,0,1.3,1,0,1,21,0.6,126,8,12,1169,3336,6,14,0,1,1
1224,1,1.6,0,9,0,33,1,157,1,18,563,3796,10,13,1,0,1
902,1,0.6,1,0,0,63,0.7,122,5,14,1360,3654,18,15,1,1,1
787,1,0.5,0,15,0,11,0.6,93,1,16,1423,2934,8,14,0,1,0
854,0,0.5,0,2,0,30,0.5,125,8,5,1152,2889,5,11,0,1,0
1184,0,1.5,1,1,1,48,0.6,191,1,6,1577,3315,17,14,1,1,1
1973,0,1.6,1,5,1,39,0.8,152,4,6,1181,1993,9,5,0,0,0
510,0,1.7,1,3,0,35,0.8,120,3,6,1228,2509,17,11,1,1,0
966,0,2,0,8,1,34,0.5,118,2,10,1523,3534,18,11,1,1,1
1438,1,1.8,0,3,0,16,0.6,169,8,7,867,2246,14,15,0,0,0
1986,0,0.5,0,7,0,51,0.4,95,3,9,774,3165,5,13,0,0,1
1907,0,2,0,13,0,55,0.9,105,7,15,1513,286,14,17,0,1,0
1489,0,2.4,1,8,0,32,0.6,200,1,16,812,776,7,8,0,0,0
1843,1,1.8,1,13,1,16,0.7,134,6,18,580,3213,15,15,1,0,1
825,1,1.5,0,11,0,38,0.4,94,3,18,783,716,11,14,1,0,0
1286,1,2.3,0,10,1,16,0.1,98,2,18,662,424,10,4,1,0,0
840,0,0.6,0,0,1,63,0.8,137,7,19,1081,3486,12,18,1,0,1
757,0,2.3,1,5,1,58,0.2,163,4,7,697,3237,19,9,0,1,0
814,1,1.1,1,2,0,41,0.8,177,2,10,1406,1944,16,12,0,0,0
1195,1,1.1,1,2,1,8,0.9,80,6,6,1001,643,14,19,0,0,0
767,0,0.8,0,7,1,10,0.5,107,4,12,1995,2317,6,12,1,1,0
1068,0,1.3,0,6,1,52,0.1,97,8,7,1500,1436,16,15,0,0,0
994,1,2.8,1,0,0,56,0.5,173,3,3,530,3190,5,20,1,1,0
1550,1,2.5,0,6,0,21,0.8,133,2,11,832,2338,16,15,1,0,0
1878,1,0.5,0,9,0,29,0.6,85,8,19,1026,1334,18,2,0,0,0
623,0,2,0,2,0,6,0.1,127,3,4,672,3657,17,19,1,0,0
1829,1,0.5,0,0,1,15,0.4,160,5,7,1267,2080,16,12,0,1,0
525,0,2.4,1,11,0,35,0.8,190,7,20,670,1609,16,3,0,0,0
1065,1,0.5,0,0,1,14,0.7,89,2,2,928,3078,10,18,0,1,0
1425,0,1.2,0,9,1,35,0.7,127,8,14,1897,590,13,6,1,1,0
1296,0,1.4,1,3,0,11,0.2,129,7,4,1382,2552,19,10,1,1,0
642,0,2.8,0,3,0,34,0.8,197,2,15,1011,3355,12,13,0,0,0
1664,1,2.9,1,9,1,15,0.5,177,7,19,1929,1968,12,9,0,0,0
1498,1,0.7,0,3,1,8,0.1,170,7,4,1076,3358,7,19,0,0,1
981,1,1.9,1,0,0,2,0.1,136,3,7,688,1539,19,19,0,0,0
1236,1,2.8,0,6,1,32,0.3,143,4,18,1403,942,16,14,1,1,0
1673,0,2.8,1,7,0,9,0.1,187,3,10,734,3669,9,10,0,1,1
712,1,1.6,0,6,1,9,0.8,172,2,14,1234,3612,13,4,0,0,1
569,1,0.5,1,10,1,4,0.8,170,3,19,1159,2351,8,10,1,0,0
603,1,0.7,1,0,1,64,0.2,156,6,0,1968,604,10,8,1,1,0
1332,0,0.8,1,2,0,11,0.5,187,2,4,1165,1285,5,9,1,0,0
1413,0,0.6,0,0,1,13,0.1,128,1,0,1481,515,5,18,1,0,0
1064,0,2.9,1,1,1,34,0.2,184,6,13,1569,654,16,6,0,0,0
1444,0,0.6,0,2,0,48,0.5,82,5,17,1554,2540,17,15,1,1,1
1366,1,1.7,1,5,1,53,0.2,161,5,9,1876,3869,17,14,0,1,1
906,0,2.1,1,7,0,18,0.1,136,2,11,1793,3412,13,16,0,0,1
1554,0,2.7,1,3,1,47,0.7,185,5,12,1367,509,12,19,0,0,0
1187,0,2.3,0,0,1,21,0.2,122,6,6,1125,2547,10,5,1,0,0
1156,1,2.7,1,1,1,30,0.9,173,3,16,1913,2735,16,13,0,1,0
1918,0,2.8,0,1,0,22,0.3,139,1,5,1203,1369,9,6,1,1,0
841,1,0.5,1,8,0,39,0.1,199,6,13,828,2942,11,16,1,1,0
730,1,1.3,1,6,0,6,0.9,167,7,10,1155,2812,10,17,0,0,0
878,1,1.3,0,13,1,31,0.5,153,4,18,618,3497,9,11,1,0,0
1059,0,0.5,1,0,0,50,0.7,182,8,1,1545,619,5,18,1,1,0
1578,0,2.9,0,8,0,3,0.9,200,1,20,670,3483,17,16,0,0,1
1829,0,1.7,0,0,0,36,0.8,112,5,1,563,1475,11,7,0,0,0
1132,0,1,0,0,0,8,0.1,157,1,4,1293,1950,11,6,1,1,0
1652,0,0.6,1,4,1,40,1,198,7,6,1084,3592,7,6,0,0,1
912,0,0.5,1,0,0,58,0.3,107,5,1,1723,3573,17,20,1,0,1
1181,0,2.3,0,12,1,61,0.6,116,2,16,831,2020,6,18,1,0,0
1497,1,0.7,0,5,0,32,0.7,92,3,9,1933,1329,6,7,1,0,0
1790,1,2.3,1,3,1,49,0.5,100,3,11,1980,3568,6,18,0,1,1
1742,1,1.6,0,3,0,49,0.8,100,1,9,1469,1947,5,6,0,1,0
1549,1,0.5,0,4,0,8,0.4,158,5,7,1514,1998,12,15,1,0,0
1372,1,2.7,0,7,0,34,0.4,193,4,17,937,725,11,20,0,0,0
1112,0,0.5,0,0,1,12,0.9,190,4,6,1119,3302,11,20,1,1,1
1005,0,0.5,0,0,0,46,0.4,133,8,17,1556,3884,17,20,1,1,1
783,1,1.7,1,9,1,27,0.3,150,6,11,1263,1185,15,6,1,1,0
1698,0,2.5,0,10,1,26,0.4,105,2,18,1819,1656,5,17,0,1,0
899,1,2.7,0,3,1,53,0.3,192,4,11,1638,2870,19,10,0,1,0
1062,0,1.5,0,3,0,45,0.2,151,3,4,1435,911,14,9,0,0,0
989,1,2,0,4,0,17,0.2,166,3,19,1394,3892,18,19,1,0,1
1983,1,1.2,1,6,1,27,0.6,125,1,11,1197,3897,12,10,1,1,1
1800,1,3,0,5,0,53,0.3,87,1,12,1108,656,14,18,0,1,0
1254,0,1.7,0,0,1,45,0.4,146,3,3,1956,606,7,2,1,1,0
868,0,1.7,0,0,0,30,0.8,83,4,0,1026,1653,11,17,0,0,0
1205,0,0.5,1,3,0,12,0.6,175,4,6,614,860,14,14,0,1,0
1284,1,2.8,1,0,0,10,0.9,155,2,14,516,2197,16,9,1,1,0
626,0,0.7,1,2,1,23,0.5,187,2,9,1334,3458,7,11,0,1,0
1763,0,2.9,1,1,1,53,0.2,101,4,20,806,2066,12,17,1,1,0
694,1,1.8,1,15,0,36,0.4,193,4,20,1230,3676,12,5,0,1,1
1265,0,0.6,1,4,1,49,0.5,90,1,5,687,1518,16,8,0,1,0
816,1,0.5,0,4,0,14,0.9,198,3,13,558,1018,17,15,0,0,0
904,0,1.8,0,3,1,35,0.4,168,3,4,507,1360,15,11,0,0,0
979,0,0.5,1,0,1,5,0.5,164,7,2,1670,3449,5,14,0,0,1
1531,0,2,0,0,1,60,0.4,162,6,1,765,2524,13,7,0,0,0
934,0,2,1,2,0,30,0.7,182,8,15,1190,703,10,7,0,1,0
1624,1,2.6,1,0,0,58,1,200,3,11,1744,1251,13,18,1,1,0
874,0,1.3,0,5,0,8,0.5,185,1,20,1248,582,6,15,0,0,0
1027,1,2.2,0,0,0,63,0.8,102,5,4,714,1732,8,13,1,1,0
1966,0,0.8,1,15,1,48,0.2,144,1,16,1973,1252,6,19,1,1,0
1048,1,1.5,0,2,1,29,1,182,1,4,1670,2146,11,2,0,0,0
1496,1,1.9,1,13,0,38,0.1,126,4,14,506,1927,17,6,0,1,0
959,1,1.7,0,15,0,13,0.4,155,4,16,736,3328,10,10,1,1,0
1349,1,2.2,1,5,0,55,0.1,105,7,7,1019,2462,15,17,0,1,0
1689,1,2.4,1,0,1,13,0.9,168,2,9,674,1172,12,17,1,1,0
1558,1,2.4,0,0,1,27,0.1,146,1,1,1409,3598,9,12,0,1,1
582,0,0.5,1,3,0,27,0.2,168,3,10,1420,2437,19,2,1,1,0
1485,0,2.8,0,3,1,44,0.1,138,4,14,774,3271,14,8,1,0,1
1991,1,1.8,0,11,0,9,0.7,94,3,12,1377,1511,17,9,0,0,0
553,0,0.5,1,2,1,23,0.5,119,3,3,1517,2981,7,14,0,0,0
1231,0,0.7,1,2,0,7,0.9,113,1,7,1663,3119,9,15,1,0,1
805,0,0.8,0,1,0,34,0.6,88,6,2,1538,3647,18,9,0,1,1
764,1,1.2,1,1,0,13,1,152,8,2,511,3148,18,6,1,0,0
894,0,0.9,0,5,1,54,0.2,130,3,15,541,2829,11,13,0,1,0
1589,0,2.6,0,9,0,46,0.4,84,3,16,940,2373,11,20,1,0,0
1456,0,1.6,1,9,1,39,0.1,80,8,10,1666,3998,6,13,1,0,1
743,0,0.5,1,0,1,33,0.3,95,2,1,1659,316,19,4,0,0,0
1061,1,2.1,0,3,1,52,0.1,109,7,4,1330,999,16,9,1,0,0
1428,1,1.6,0,0,0,7,0.1,153,4,2,983,1808,12,13,1,0,0
674,1,2.8,1,0,1,8,0.2,93,3,0,772,589,18,4,1,0,0
832,0,1.1,0,0,1,46,0.3,93,6,0,1366,3317,8,19,1,0,1
1625,1,0.5,1,2,1,50,0.1,107,8,17,1219,670,16,8,0,0,0
907,0,1.4,1,3,0,42,0.2,151,1,16,507,584,11,6,0,0,0
1631,0,0.5,0,2,1,13,0.5,166,2,16,1735,2173,12,8,1,0,0
1584,1,1.3,0,6,0,41,0.6,135,4,15,1291,1561,10,17,0,1,0
1382,1,0.5,0,7,1,13,0.3,199,2,18,719,2073,16,9,0,1,0
633,1,1.4,0,0,1,46,0.7,102,6,10,1915,1401,19,11,1,0,0
1444,1,2.1,0,9,0,38,0.4,104,7,16,917,3764,14,10,0,0,1
852,1,1.6,1,6,1,54,0.4,147,5,7,730,1275,13,12,0,1,0
922,1,0.7,0,0,1,47,1,157,8,14,1808,1464,17,12,0,1,0
1745,0,1.5,1,4,1,57,0.1,159,3,16,1908,2885,13,5,1,1,1
862,0,2.3,0,9,1,6,0.1,107,8,14,1977,3458,9,9,1,1,1
1754,1,2.1,1,1,1,52,1,101,4,3,1452,3019,11,19,0,1,1
1008,0,2.5,0,3,0,36,1,109,1,14,1972,1083,6,6,0,0,0
1569,0,0.5,1,3,0,33,0.2,147,1,13,930,3538,18,15,0,1,1
1596,0,2.9,1,7,0,7,0.7,149,2,9,1190,2493,14,13,1,1,0
1807,1,0.5,1,2,1,61,0.1,134,6,6,1968,3726,8,15,0,0,1
1660,0,2.8,1,4,0,7,0.8,184,1,6,1165,1531,12,7,0,0,0
1861,1,0.9,0,4,1,55,0.5,148,7,8,1877,601,7,4,0,0,0
648,0,1.9,1,4,0,8,1,91,5,19,1997,2991,8,4,0,1,0
1379,0,0.5,1,1,0,19,0.3,134,8,17,671,3912,11,19,1,1,1
1910,1,1.7,0,0,0,34,0.6,115,2,0,1284,309,8,10,0,1,0
1807,0,2,1,0,1,13,0.5,155,8,0,974,323,9,3,1,1,0
1923,0,0.5,1,7,0,46,0.5,191,1,10,1759,1489,10,3,1,1,0
1345,1,3,0,7,1,38,0.1,162,3,11,1465,1322,9,15,0,0,0
904,0,1.6,1,5,1,14,0.2,102,8,9,760,1846,7,3,0,1,0
1239,0,1.2,1,5,1,52,0.9,122,2,10,661,417,8,6,0,1,0
1330,0,0.9,0,6,1,52,0.8,84,4,12,1304,3269,19,8,1,0,1
